date,key,value
2015-01-08,cboe_putcall,0.54
2015-01-08,cnn_fear_greed,28
2015-01-09,cboe_putcall,0.64
2015-01-09,cnn_fear_greed,29
2015-01-12,cboe_putcall,0.68
2015-01-12,cnn_fear_greed,30
2015-01-13,cboe_putcall,0.66
2015-01-13,cnn_fear_greed,29
2015-01-14,cboe_putcall,0.75
2015-01-14,cnn_fear_greed,30
2015-01-15,aaii_bears,21.5
2015-01-15,aaii_bulls,46.1
2015-01-15,aaii_neutral,32.4
2015-01-15,aaii_spread,24.6
2015-01-15,cboe_putcall,0.72
2015-01-15,cnn_fear_greed,30
2015-01-16,cboe_putcall,0.68
2015-01-16,cnn_fear_greed,26
2015-01-20,cboe_putcall,0.61
2015-01-20,cnn_fear_greed,25
2015-01-21,cboe_putcall,0.6
2015-01-21,cnn_fear_greed,28
2015-01-22,aaii_bears,30.8
2015-01-22,aaii_bulls,37.1
2015-01-22,aaii_neutral,32.1
2015-01-22,aaii_spread,6.3
2015-01-22,cboe_putcall,0.58
2015-01-22,cnn_fear_greed,32
2015-01-23,cboe_putcall,0.7
2015-01-23,cnn_fear_greed,31
2015-01-26,cboe_putcall,0.66
2015-01-26,cnn_fear_greed,28
2015-01-27,cboe_putcall,0.76
2015-01-27,cnn_fear_greed,28
2015-01-28,cboe_putcall,0.67
2015-01-28,cnn_fear_greed,26
2015-01-29,aaii_bears,22.4
2015-01-29,aaii_bulls,44.2
2015-01-29,aaii_neutral,33.4
2015-01-29,aaii_spread,21.8
2015-01-29,cboe_putcall,0.79
2015-01-29,cnn_fear_greed,26
2015-01-30,cboe_putcall,0.68
2015-01-30,cnn_fear_greed,25
2015-02-02,cboe_putcall,0.76
2015-02-02,cnn_fear_greed,30
2015-02-03,cboe_putcall,0.54
2015-02-03,cnn_fear_greed,46
2015-02-04,cboe_putcall,0.59
2015-02-04,cnn_fear_greed,42
2015-02-05,aaii_bears,32.4
2015-02-05,aaii_bulls,35.5
2015-02-05,aaii_neutral,32.1
2015-02-05,aaii_spread,3.1
2015-02-05,cboe_putcall,0.66
2015-02-05,cnn_fear_greed,50
2015-02-06,cboe_putcall,0.69
2015-02-06,cnn_fear_greed,52
2015-02-09,cboe_putcall,0.75
2015-02-09,cnn_fear_greed,52
2015-02-10,cboe_putcall,0.66
2015-02-10,cnn_fear_greed,54
2015-02-11,cboe_putcall,0.63
2015-02-11,cnn_fear_greed,61
2015-02-12,aaii_bears,20.3
2015-02-12,aaii_bulls,40.0
2015-02-12,aaii_neutral,39.7
2015-02-12,aaii_spread,19.7
2015-02-12,cboe_putcall,0.55
2015-02-12,cnn_fear_greed,64
2015-02-13,cboe_putcall,0.56
2015-02-13,cnn_fear_greed,73
2015-02-17,cboe_putcall,0.58
2015-02-17,cnn_fear_greed,77
2015-02-18,cboe_putcall,0.58
2015-02-18,cnn_fear_greed,79
2015-02-19,aaii_bears,17.9
2015-02-19,aaii_bulls,47.0
2015-02-19,aaii_neutral,35.1
2015-02-19,aaii_spread,29.1
2015-02-19,cboe_putcall,0.55
2015-02-19,cnn_fear_greed,77
2015-02-20,cboe_putcall,0.53
2015-02-20,cnn_fear_greed,80
2015-02-23,cboe_putcall,0.62
2015-02-23,cnn_fear_greed,77
2015-02-24,cboe_putcall,0.57
2015-02-24,cnn_fear_greed,75
2015-02-25,cboe_putcall,0.64
2015-02-25,cnn_fear_greed,77
2015-02-26,aaii_bears,20.3
2015-02-26,aaii_bulls,45.4
2015-02-26,aaii_neutral,34.3
2015-02-26,aaii_spread,25.1
2015-02-26,cboe_putcall,0.65
2015-02-26,cnn_fear_greed,78
2015-02-27,cboe_putcall,0.64
2015-02-27,cnn_fear_greed,74
2015-03-02,cboe_putcall,0.57
2015-03-02,cnn_fear_greed,74
2015-03-03,cboe_putcall,0.66
2015-03-03,cnn_fear_greed,66
2015-03-04,cboe_putcall,0.61
2015-03-04,cnn_fear_greed,66
2015-03-05,aaii_bears,23.4
2015-03-05,aaii_bulls,39.8
2015-03-05,aaii_neutral,36.8
2015-03-05,aaii_spread,16.4
2015-03-05,cboe_putcall,0.64
2015-03-05,cnn_fear_greed,65
2015-03-06,cboe_putcall,0.67
2015-03-06,cnn_fear_greed,58
2015-03-09,cboe_putcall,0.65
2015-03-09,cnn_fear_greed,58
2015-03-10,cboe_putcall,0.67
2015-03-10,cnn_fear_greed,52
2015-03-11,cboe_putcall,0.67
2015-03-11,cnn_fear_greed,44
2015-03-12,aaii_bears,25.4
2015-03-12,aaii_bulls,31.6
2015-03-12,aaii_neutral,43.0
2015-03-12,aaii_spread,6.2
2015-03-12,cboe_putcall,0.65
2015-03-12,cnn_fear_greed,46
2015-03-13,cboe_putcall,0.8
2015-03-13,cnn_fear_greed,39
2015-03-16,cboe_putcall,0.69
2015-03-16,cnn_fear_greed,42
2015-03-17,cboe_putcall,0.74
2015-03-17,cnn_fear_greed,40
2015-03-18,cboe_putcall,0.65
2015-03-18,cnn_fear_greed,39
2015-03-19,aaii_bears,31.5
2015-03-19,aaii_bulls,27.2
2015-03-19,aaii_neutral,41.4
2015-03-19,aaii_spread,-4.3
2015-03-19,cboe_putcall,0.59
2015-03-19,cnn_fear_greed,43
2015-03-20,cboe_putcall,0.57
2015-03-20,cnn_fear_greed,43
2015-03-23,cboe_putcall,0.56
2015-03-23,cnn_fear_greed,48
2015-03-24,cboe_putcall,0.7
2015-03-24,cnn_fear_greed,44
2015-03-25,cboe_putcall,0.69
2015-03-25,cnn_fear_greed,44
2015-03-26,aaii_bears,24.4
2015-03-26,aaii_bulls,38.4
2015-03-26,aaii_neutral,37.2
2015-03-26,aaii_spread,14.0
2015-03-26,cboe_putcall,0.58
2015-03-26,cnn_fear_greed,37
2015-03-27,cboe_putcall,0.79
2015-03-27,cnn_fear_greed,36
2015-03-30,cboe_putcall,0.53
2015-03-30,cnn_fear_greed,37
2015-03-31,cboe_putcall,0.65
2015-03-31,cnn_fear_greed,37
2015-04-01,cboe_putcall,0.76
2015-04-01,cnn_fear_greed,35
2015-04-02,aaii_bears,32.0
2015-04-02,aaii_bulls,35.4
2015-04-02,aaii_neutral,32.6
2015-04-02,aaii_spread,3.4
2015-04-02,cboe_putcall,0.81
2015-04-02,cnn_fear_greed,40
2015-04-06,cboe_putcall,0.5
2015-04-06,cnn_fear_greed,43
2015-04-07,cboe_putcall,0.59
2015-04-07,cnn_fear_greed,48
2015-04-08,cboe_putcall,0.6
2015-04-08,cnn_fear_greed,48
2015-04-09,aaii_bears,24.1
2015-04-09,aaii_bulls,28.7
2015-04-09,aaii_neutral,47.2
2015-04-09,aaii_spread,4.6
2015-04-09,cboe_putcall,0.6
2015-04-09,cnn_fear_greed,56
2015-04-10,cboe_putcall,0.54
2015-04-10,cnn_fear_greed,56
2015-04-13,cboe_putcall,0.59
2015-04-13,cnn_fear_greed,60
2015-04-14,cboe_putcall,0.66
2015-04-14,cnn_fear_greed,60
2015-04-15,cboe_putcall,0.59
2015-04-15,cnn_fear_greed,60
2015-04-16,aaii_bears,22.8
2015-04-16,aaii_bulls,32.1
2015-04-16,aaii_neutral,45.1
2015-04-16,aaii_spread,9.3
2015-04-16,cboe_putcall,0.67
2015-04-16,cnn_fear_greed,57
2015-04-17,cboe_putcall,0.74
2015-04-17,cnn_fear_greed,57
2015-04-20,cboe_putcall,0.56
2015-04-20,cnn_fear_greed,55
2015-04-21,cboe_putcall,0.64
2015-04-21,cnn_fear_greed,59
2015-04-22,cboe_putcall,0.57
2015-04-22,cnn_fear_greed,59
2015-04-23,aaii_bears,23.2
2015-04-23,aaii_bulls,31.5
2015-04-23,aaii_neutral,45.3
2015-04-23,aaii_spread,8.3
2015-04-23,cboe_putcall,0.66
2015-04-23,cnn_fear_greed,64
2015-04-24,cboe_putcall,0.6
2015-04-24,cnn_fear_greed,66
2015-04-27,cboe_putcall,0.65
2015-04-27,cnn_fear_greed,59
2015-04-28,cboe_putcall,0.64
2015-04-28,cnn_fear_greed,61
2015-04-29,cboe_putcall,0.69
2015-04-29,cnn_fear_greed,61
2015-04-30,aaii_bears,22.0
2015-04-30,aaii_bulls,30.8
2015-04-30,aaii_neutral,47.2
2015-04-30,aaii_spread,8.9
2015-04-30,cboe_putcall,0.72
2015-04-30,cnn_fear_greed,53
2015-05-01,cboe_putcall,0.61
2015-05-01,cnn_fear_greed,61
2015-05-04,cboe_putcall,0.55
2015-05-04,cnn_fear_greed,61
2015-05-05,cboe_putcall,0.74
2015-05-05,cnn_fear_greed,58
2015-05-06,cboe_putcall,0.73
2015-05-06,cnn_fear_greed,58
2015-05-07,aaii_bears,26.8
2015-05-07,aaii_bulls,27.1
2015-05-07,aaii_neutral,46.1
2015-05-07,aaii_spread,0.2
2015-05-07,cboe_putcall,0.69
2015-05-07,cnn_fear_greed,53
2015-05-08,cboe_putcall,0.55
2015-05-08,cnn_fear_greed,58
2015-05-11,cboe_putcall,0.61
2015-05-11,cnn_fear_greed,53
2015-05-12,cboe_putcall,0.64
2015-05-12,cnn_fear_greed,49
2015-05-13,cboe_putcall,0.56
2015-05-13,cnn_fear_greed,55
2015-05-14,aaii_bears,26.4
2015-05-14,aaii_bulls,26.7
2015-05-14,aaii_neutral,46.9
2015-05-14,aaii_spread,0.4
2015-05-14,cboe_putcall,0.6
2015-05-14,cnn_fear_greed,57
2015-05-15,cboe_putcall,0.56
2015-05-15,cnn_fear_greed,57
2015-05-18,cboe_putcall,0.66
2015-05-18,cnn_fear_greed,62
2015-05-19,cboe_putcall,0.59
2015-05-19,cnn_fear_greed,62
2015-05-20,cboe_putcall,0.58
2015-05-20,cnn_fear_greed,64
2015-05-21,aaii_bears,25.0
2015-05-21,aaii_bulls,25.2
2015-05-21,aaii_neutral,49.8
2015-05-21,aaii_spread,0.2
2015-05-21,cboe_putcall,0.71
2015-05-21,cnn_fear_greed,64
2015-05-22,cboe_putcall,0.64
2015-05-22,cnn_fear_greed,60
2015-05-26,cboe_putcall,0.74
2015-05-26,cnn_fear_greed,50
2015-05-27,cboe_putcall,0.58
2015-05-27,cnn_fear_greed,47
2015-05-28,aaii_bears,25.1
2015-05-28,aaii_bulls,27.0
2015-05-28,aaii_neutral,47.9
2015-05-28,aaii_spread,1.9
2015-05-28,cboe_putcall,0.71
2015-05-28,cnn_fear_greed,47
2015-05-29,cboe_putcall,0.57
2015-05-29,cnn_fear_greed,43
2015-06-01,cboe_putcall,0.66
2015-06-01,cnn_fear_greed,40
2015-06-02,cboe_putcall,0.54
2015-06-02,cnn_fear_greed,43
2015-06-03,cboe_putcall,0.51
2015-06-03,cnn_fear_greed,45
2015-06-04,aaii_bears,24.6
2015-06-04,aaii_bulls,27.3
2015-06-04,aaii_neutral,48.0
2015-06-04,aaii_spread,2.7
2015-06-04,cboe_putcall,0.61
2015-06-04,cnn_fear_greed,44
2015-06-05,cboe_putcall,0.61
2015-06-05,cnn_fear_greed,40
2015-06-08,cboe_putcall,0.61
2015-06-08,cnn_fear_greed,36
2015-06-09,cboe_putcall,0.63
2015-06-09,cnn_fear_greed,36
2015-06-10,cboe_putcall,0.46
2015-06-10,cnn_fear_greed,37
2015-06-11,aaii_bears,32.6
2015-06-11,aaii_bulls,20.0
2015-06-11,aaii_neutral,47.4
2015-06-11,aaii_spread,-12.5
2015-06-11,cboe_putcall,0.59
2015-06-11,cnn_fear_greed,41
2015-06-12,cboe_putcall,0.67
2015-06-12,cnn_fear_greed,30
2015-06-15,cboe_putcall,0.66
2015-06-15,cnn_fear_greed,26
2015-06-16,cboe_putcall,0.64
2015-06-16,cnn_fear_greed,27
2015-06-17,cboe_putcall,0.55
2015-06-17,cnn_fear_greed,26
2015-06-18,aaii_bears,34.3
2015-06-18,aaii_bulls,25.4
2015-06-18,aaii_neutral,40.3
2015-06-18,aaii_spread,-8.9
2015-06-18,cboe_putcall,0.64
2015-06-18,cnn_fear_greed,34
2015-06-19,cboe_putcall,0.63
2015-06-19,cnn_fear_greed,30
2015-06-22,cboe_putcall,0.56
2015-06-22,cnn_fear_greed,42
2015-06-23,cboe_putcall,0.61
2015-06-23,cnn_fear_greed,49
2015-06-24,cboe_putcall,0.52
2015-06-24,cnn_fear_greed,36
2015-06-25,aaii_bears,21.7
2015-06-25,aaii_bulls,35.6
2015-06-25,aaii_neutral,42.8
2015-06-25,aaii_spread,13.9
2015-06-25,cboe_putcall,0.65
2015-06-25,cnn_fear_greed,34
2015-06-26,cboe_putcall,0.74
2015-06-26,cnn_fear_greed,33
2015-06-29,cboe_putcall,0.94
2015-06-29,cnn_fear_greed,8
2015-06-30,cboe_putcall,0.84
2015-06-30,cnn_fear_greed,11
2015-07-01,cboe_putcall,0.62
2015-07-01,cnn_fear_greed,18
2015-07-02,aaii_bears,35.1
2015-07-02,aaii_bulls,22.6
2015-07-02,aaii_neutral,42.3
2015-07-02,aaii_spread,-12.5
2015-07-02,cboe_putcall,0.7
2015-07-02,cnn_fear_greed,16
2015-07-06,cboe_putcall,0.65
2015-07-06,cnn_fear_greed,13
2015-07-07,cboe_putcall,0.78
2015-07-07,cnn_fear_greed,13
2015-07-08,cboe_putcall,0.87
2015-07-08,cnn_fear_greed,9
2015-07-09,aaii_bears,29.2
2015-07-09,aaii_bulls,27.9
2015-07-09,aaii_neutral,42.9
2015-07-09,aaii_spread,-1.3
2015-07-09,cboe_putcall,0.69
2015-07-09,cnn_fear_greed,12
2015-07-10,cboe_putcall,0.67
2015-07-10,cnn_fear_greed,14
2015-07-13,cboe_putcall,0.55
2015-07-13,cnn_fear_greed,24
2015-07-14,cboe_putcall,0.63
2015-07-14,cnn_fear_greed,24
2015-07-15,cboe_putcall,0.68
2015-07-15,cnn_fear_greed,30
2015-07-16,aaii_bears,23.2
2015-07-16,aaii_bulls,30.8
2015-07-16,aaii_neutral,45.9
2015-07-16,aaii_spread,7.6
2015-07-16,cboe_putcall,0.71
2015-07-16,cnn_fear_greed,30
2015-07-17,cboe_putcall,0.55
2015-07-17,cnn_fear_greed,34
2015-07-20,cboe_putcall,0.56
2015-07-20,cnn_fear_greed,34
2015-07-21,cboe_putcall,0.69
2015-07-21,cnn_fear_greed,25
2015-07-22,cboe_putcall,0.61
2015-07-22,cnn_fear_greed,20
2015-07-23,aaii_bears,25.6
2015-07-23,aaii_bulls,32.5
2015-07-23,aaii_neutral,41.9
2015-07-23,aaii_spread,6.9
2015-07-23,cboe_putcall,0.78
2015-07-23,cnn_fear_greed,15
2015-07-24,cboe_putcall,0.86
2015-07-24,cnn_fear_greed,15
2015-07-27,cboe_putcall,0.74
2015-07-27,cnn_fear_greed,7
2015-07-28,cboe_putcall,0.62
2015-07-28,cnn_fear_greed,17
2015-07-29,cboe_putcall,0.62
2015-07-29,cnn_fear_greed,21
2015-07-30,aaii_bears,40.7
2015-07-30,aaii_bulls,21.1
2015-07-30,aaii_neutral,38.2
2015-07-30,aaii_spread,-19.6
2015-07-30,cboe_putcall,0.5
2015-07-30,cnn_fear_greed,21
2015-07-31,cboe_putcall,0.68
2015-07-31,cnn_fear_greed,20
2015-08-03,cboe_putcall,0.73
2015-08-03,cnn_fear_greed,24
2015-08-04,cboe_putcall,0.75
2015-08-04,cnn_fear_greed,28
2015-08-05,cboe_putcall,0.77
2015-08-05,cnn_fear_greed,21
2015-08-06,aaii_bears,31.7
2015-08-06,aaii_bulls,24.3
2015-08-06,aaii_neutral,44.0
2015-08-06,aaii_spread,-7.3
2015-08-06,cboe_putcall,0.82
2015-08-06,cnn_fear_greed,18
2015-08-07,cboe_putcall,0.83
2015-08-07,cnn_fear_greed,10
2015-08-10,cboe_putcall,0.66
2015-08-10,cnn_fear_greed,9
2015-08-11,cboe_putcall,0.79
2015-08-11,cnn_fear_greed,12
2015-08-12,cboe_putcall,0.83
2015-08-12,cnn_fear_greed,9
2015-08-13,aaii_bears,36.1
2015-08-13,aaii_bulls,30.5
2015-08-13,aaii_neutral,33.4
2015-08-13,aaii_spread,-5.7
2015-08-13,cboe_putcall,0.74
2015-08-13,cnn_fear_greed,11
2015-08-14,cboe_putcall,0.67
2015-08-14,cnn_fear_greed,11
2015-08-17,cboe_putcall,0.69
2015-08-17,cnn_fear_greed,14
2015-08-18,cboe_putcall,0.66
2015-08-18,cnn_fear_greed,13
2015-08-19,cboe_putcall,0.81
2015-08-19,cnn_fear_greed,13
2015-08-20,aaii_bears,33.3
2015-08-20,aaii_bulls,26.8
2015-08-20,aaii_neutral,39.8
2015-08-20,aaii_spread,-6.5
2015-08-20,cboe_putcall,0.82
2015-08-20,cnn_fear_greed,8
2015-08-21,cboe_putcall,1.04
2015-08-21,cnn_fear_greed,8
2015-08-24,cboe_putcall,0.87
2015-08-24,cnn_fear_greed,3
2015-08-25,cboe_putcall,0.7
2015-08-25,cnn_fear_greed,9
2015-08-26,cboe_putcall,0.85
2015-08-26,cnn_fear_greed,12
2015-08-27,aaii_bears,38.3
2015-08-27,aaii_bulls,32.5
2015-08-27,aaii_neutral,29.2
2015-08-27,aaii_spread,-5.8
2015-08-27,cboe_putcall,0.76
2015-08-27,cnn_fear_greed,13
2015-08-28,cboe_putcall,0.72
2015-08-28,cnn_fear_greed,14
2015-08-31,cboe_putcall,0.66
2015-08-31,cnn_fear_greed,14
2015-09-01,cboe_putcall,0.74
2015-09-01,cnn_fear_greed,9
2015-09-02,cboe_putcall,0.73
2015-09-02,cnn_fear_greed,13
2015-09-03,aaii_bears,31.7
2015-09-03,aaii_bulls,32.4
2015-09-03,aaii_neutral,35.9
2015-09-03,aaii_spread,0.7
2015-09-03,cboe_putcall,0.68
2015-09-03,cnn_fear_greed,11
2015-09-04,cboe_putcall,0.89
2015-09-04,cnn_fear_greed,10
2015-09-08,cboe_putcall,0.66
2015-09-08,cnn_fear_greed,13
2015-09-09,cboe_putcall,0.71
2015-09-09,cnn_fear_greed,13
2015-09-10,aaii_bears,35.0
2015-09-10,aaii_bulls,34.6
2015-09-10,aaii_neutral,30.3
2015-09-10,aaii_spread,-0.4
2015-09-10,cboe_putcall,0.77
2015-09-10,cnn_fear_greed,15
2015-09-11,cboe_putcall,0.81
2015-09-11,cnn_fear_greed,14
2015-09-14,cboe_putcall,0.91
2015-09-14,cnn_fear_greed,13
2015-09-15,cboe_putcall,0.87
2015-09-15,cnn_fear_greed,16
2015-09-16,cboe_putcall,0.73
2015-09-16,cnn_fear_greed,16
2015-09-17,aaii_bears,29.1
2015-09-17,aaii_bulls,33.3
2015-09-17,aaii_neutral,37.6
2015-09-17,aaii_spread,4.1
2015-09-17,cboe_putcall,0.74
2015-09-17,cnn_fear_greed,16
2015-09-18,cboe_putcall,0.83
2015-09-18,cnn_fear_greed,18
2015-09-21,cboe_putcall,0.55
2015-09-21,cnn_fear_greed,23
2015-09-22,cboe_putcall,0.8
2015-09-22,cnn_fear_greed,31
2015-09-23,cboe_putcall,0.69
2015-09-23,cnn_fear_greed,31
2015-09-24,aaii_bears,28.7
2015-09-24,aaii_bulls,32.1
2015-09-24,aaii_neutral,39.2
2015-09-24,aaii_spread,3.4
2015-09-24,cboe_putcall,0.86
2015-09-24,cnn_fear_greed,22
2015-09-25,cboe_putcall,0.74
2015-09-25,cnn_fear_greed,18
2015-09-28,cboe_putcall,0.94
2015-09-28,cnn_fear_greed,15
2015-09-29,cboe_putcall,0.95
2015-09-29,cnn_fear_greed,13
2015-09-30,cboe_putcall,0.7
2015-09-30,cnn_fear_greed,21
2015-10-01,aaii_bears,39.9
2015-10-01,aaii_bulls,28.1
2015-10-01,aaii_neutral,32.0
2015-10-01,aaii_spread,-11.8
2015-10-01,cboe_putcall,0.73
2015-10-01,cnn_fear_greed,18
2015-10-02,cboe_putcall,0.67
2015-10-02,cnn_fear_greed,24
2015-10-05,cboe_putcall,0.62
2015-10-05,cnn_fear_greed,31
2015-10-06,cboe_putcall,0.68
2015-10-06,cnn_fear_greed,36
2015-10-07,cboe_putcall,0.83
2015-10-07,cnn_fear_greed,37
2015-10-08,aaii_bears,28.2
2015-10-08,aaii_bulls,37.5
2015-10-08,aaii_neutral,34.3
2015-10-08,aaii_spread,9.3
2015-10-08,cboe_putcall,0.7
2015-10-08,cnn_fear_greed,42
2015-10-09,cboe_putcall,0.64
2015-10-09,cnn_fear_greed,43
2015-10-12,cboe_putcall,0.67
2015-10-12,cnn_fear_greed,41
2015-10-13,cboe_putcall,0.8
2015-10-13,cnn_fear_greed,35
2015-10-14,cboe_putcall,0.75
2015-10-14,cnn_fear_greed,35
2015-10-15,aaii_bears,27.1
2015-10-15,aaii_bulls,34.1
2015-10-15,aaii_neutral,38.8
2015-10-15,aaii_spread,6.9
2015-10-15,cboe_putcall,0.87
2015-10-15,cnn_fear_greed,41
2015-10-16,cboe_putcall,0.61
2015-10-16,cnn_fear_greed,45
2015-10-19,cboe_putcall,0.67
2015-10-19,cnn_fear_greed,47
2015-10-20,cboe_putcall,0.7
2015-10-20,cnn_fear_greed,51
2015-10-21,cboe_putcall,0.83
2015-10-21,cnn_fear_greed,50
2015-10-22,aaii_bears,24.0
2015-10-22,aaii_bulls,34.8
2015-10-22,aaii_neutral,41.2
2015-10-22,aaii_spread,10.7
2015-10-22,cboe_putcall,0.66
2015-10-22,cnn_fear_greed,55
2015-10-23,cboe_putcall,0.63
2015-10-23,cnn_fear_greed,59
2015-10-26,cboe_putcall,0.72
2015-10-26,cnn_fear_greed,61
2015-10-27,cboe_putcall,0.74
2015-10-27,cnn_fear_greed,69
2015-10-28,cboe_putcall,0.54
2015-10-28,cnn_fear_greed,69
2015-10-29,aaii_bears,20.6
2015-10-29,aaii_bulls,40.4
2015-10-29,aaii_neutral,39.0
2015-10-29,aaii_spread,19.8
2015-10-29,cboe_putcall,0.56
2015-10-29,cnn_fear_greed,71
2015-10-30,cboe_putcall,0.59
2015-10-30,cnn_fear_greed,70
2015-11-02,cboe_putcall,0.58
2015-11-02,cnn_fear_greed,73
2015-11-03,cboe_putcall,0.71
2015-11-03,cnn_fear_greed,73
2015-11-04,cboe_putcall,0.73
2015-11-04,cnn_fear_greed,72
2015-11-05,aaii_bears,18.6
2015-11-05,aaii_bulls,39.0
2015-11-05,aaii_neutral,42.4
2015-11-05,aaii_spread,20.4
2015-11-05,cboe_putcall,0.63
2015-11-05,cnn_fear_greed,73
2015-11-06,cboe_putcall,0.66
2015-11-06,cnn_fear_greed,71
2015-11-09,cboe_putcall,0.76
2015-11-09,cnn_fear_greed,67
2015-11-10,cboe_putcall,0.8
2015-11-10,cnn_fear_greed,66
2015-11-11,cboe_putcall,0.59
2015-11-11,cnn_fear_greed,63
2015-11-12,aaii_bears,23.0
2015-11-12,aaii_bulls,34.3
2015-11-12,aaii_neutral,42.7
2015-11-12,aaii_spread,11.3
2015-11-12,cboe_putcall,0.83
2015-11-12,cnn_fear_greed,55
2015-11-13,cboe_putcall,0.98
2015-11-13,cnn_fear_greed,45
2015-11-16,cboe_putcall,0.71
2015-11-16,cnn_fear_greed,50
2015-11-17,cboe_putcall,0.83
2015-11-17,cnn_fear_greed,48
2015-11-18,cboe_putcall,0.72
2015-11-18,cnn_fear_greed,53
2015-11-19,aaii_bears,30.5
2015-11-19,aaii_bulls,30.8
2015-11-19,aaii_neutral,38.7
2015-11-19,aaii_spread,0.2
2015-11-19,cboe_putcall,0.79
2015-11-19,cnn_fear_greed,52
2015-11-20,cboe_putcall,0.67
2015-11-20,cnn_fear_greed,54
2015-11-23,cboe_putcall,0.6
2015-11-23,cnn_fear_greed,53
2015-11-24,cboe_putcall,0.67
2015-11-24,cnn_fear_greed,58
2015-11-25,cboe_putcall,0.65
2015-11-25,cnn_fear_greed,59
2015-11-26,aaii_bears,26.0
2015-11-26,aaii_bulls,32.4
2015-11-26,aaii_neutral,41.6
2015-11-26,aaii_spread,6.3
2015-11-27,cboe_putcall,0.76
2015-11-27,cnn_fear_greed,58
2015-11-30,cboe_putcall,0.65
2015-11-30,cnn_fear_greed,58
2015-12-01,cboe_putcall,0.61
2015-12-01,cnn_fear_greed,60
2015-12-02,cboe_putcall,0.67
2015-12-02,cnn_fear_greed,55
2015-12-03,aaii_bears,21.2
2015-12-03,aaii_bulls,29.5
2015-12-03,aaii_neutral,49.3
2015-12-03,aaii_spread,8.3
2015-12-03,cboe_putcall,0.9
2015-12-03,cnn_fear_greed,49
2015-12-04,cboe_putcall,0.61
2015-12-04,cnn_fear_greed,58
2015-12-07,cboe_putcall,0.83
2015-12-07,cnn_fear_greed,47
2015-12-08,cboe_putcall,0.96
2015-12-08,cnn_fear_greed,38
2015-12-09,cboe_putcall,0.66
2015-12-09,cnn_fear_greed,35
2015-12-10,aaii_bears,29.9
2015-12-10,aaii_bulls,28.5
2015-12-10,aaii_neutral,41.6
2015-12-10,aaii_spread,-1.4
2015-12-10,cboe_putcall,0.72
2015-12-10,cnn_fear_greed,36
2015-12-11,cboe_putcall,0.92
2015-12-11,cnn_fear_greed,24
2015-12-14,cboe_putcall,0.57
2015-12-14,cnn_fear_greed,29
2015-12-15,cboe_putcall,0.66
2015-12-15,cnn_fear_greed,35
2015-12-16,cboe_putcall,0.54
2015-12-16,cnn_fear_greed,44
2015-12-17,aaii_bears,39.4
2015-12-17,aaii_bulls,23.9
2015-12-17,aaii_neutral,36.8
2015-12-17,aaii_spread,-15.5
2015-12-17,cboe_putcall,0.77
2015-12-17,cnn_fear_greed,34
2015-12-18,cboe_putcall,0.77
2015-12-18,cnn_fear_greed,29
2015-12-21,cboe_putcall,0.64
2015-12-21,cnn_fear_greed,32
2015-12-22,cboe_putcall,0.56
2015-12-22,cnn_fear_greed,36
2015-12-23,cboe_putcall,0.56
2015-12-23,cnn_fear_greed,42
2015-12-24,aaii_bears,31.5
2015-12-24,aaii_bulls,26.4
2015-12-24,aaii_neutral,42.1
2015-12-24,aaii_spread,-5.1
2015-12-24,cboe_putcall,0.57
2015-12-24,cnn_fear_greed,42
2015-12-28,cboe_putcall,1.21
2015-12-28,cnn_fear_greed,44
2015-12-29,cboe_putcall,0.54
2015-12-29,cnn_fear_greed,51
2015-12-30,cboe_putcall,0.59
2015-12-30,cnn_fear_greed,47
2015-12-31,aaii_bears,23.6
2015-12-31,aaii_bulls,25.1
2015-12-31,aaii_neutral,51.3
2015-12-31,aaii_spread,1.5
2015-12-31,cboe_putcall,0.69
2015-12-31,cnn_fear_greed,45
2016-01-04,cboe_putcall,0.8
2016-01-04,cnn_fear_greed,40
2016-01-05,cboe_putcall,0.65
2016-01-05,cnn_fear_greed,41
2016-01-06,cboe_putcall,0.7
2016-01-06,cnn_fear_greed,34
2016-01-07,aaii_bears,38.3
2016-01-07,aaii_bulls,22.2
2016-01-07,aaii_neutral,39.6
2016-01-07,aaii_spread,-16.1
2016-01-07,cboe_putcall,0.89
2016-01-07,cnn_fear_greed,25
2016-01-08,cboe_putcall,0.93
2016-01-08,cnn_fear_greed,17
2016-01-11,cboe_putcall,0.94
2016-01-11,cnn_fear_greed,18
2016-01-12,cboe_putcall,0.86
2016-01-12,cnn_fear_greed,17
2016-01-13,cboe_putcall,0.91
2016-01-13,cnn_fear_greed,14
2016-01-14,aaii_bears,45.5
2016-01-14,aaii_bulls,17.9
2016-01-14,aaii_neutral,36.6
2016-01-14,aaii_spread,-27.6
2016-01-14,cboe_putcall,0.82
2016-01-14,cnn_fear_greed,18
2016-01-15,cboe_putcall,1.14
2016-01-15,cnn_fear_greed,10
2016-01-19,cboe_putcall,0.62
2016-01-19,cnn_fear_greed,11
2016-01-20,cboe_putcall,0.59
2016-01-20,cnn_fear_greed,9
2016-01-21,aaii_bears,48.7
2016-01-21,aaii_bulls,21.5
2016-01-21,aaii_neutral,29.8
2016-01-21,aaii_spread,-27.2
2016-01-21,cboe_putcall,0.69
2016-01-21,cnn_fear_greed,13
2016-01-22,cboe_putcall,0.64
2016-01-22,cnn_fear_greed,14
2016-01-25,cboe_putcall,0.69
